Category,Message
0," the country ' s economy  would  suffer from the resulting credit shock , the governor ' s political future would  suffer from the electricity rate increases almost certain to be mandated by a  bankruptcy judge , while most private sector legal authorities believe the  utilities corporate holding structure would ultimately be breached during  bankruptcy  procedures and they would end up having to absorb some significant amount of  the debt in the end . in addition , they would most likely face a state  government  determined to use state powers of condemnation to enter the power business in  a major way .  senator burton ' s sb 6 x legislation will strengthen those powers dramatically  to make this point quite explicit . it would set up a "" california power and  conservation  financing authority , "" with the power to issue bonds and invoke eminent  domain . it would finance new power plants , and "" consider the feasibility and  public  interest of the state acquiring , operating , and maintaining transmission  facilities currently owned by investor - owned and municipal utilities . ""  as we write this , all sides are trying to construct a path back down from the  bankruptcy ledge to safe ground , and there is no question the tone has  shifted  in the last 24 hours from macho confrontation to "" maybe we ' ve run this thing  out as far as we can . "" but as we have noted , the chance for miscalculation is  still quite high . there is no solution agreed to at this time , the stand - off  over how much debt the state government will absorb versus the utilities '  holding  company is continuing , and the technical fact of default still makes it  possible for some bank to trigger bankruptcy by demanding immediate  accelerated payment .  5 . default update - thursday  socal edison - $ 215 million default to california power exchange .  after edison failed to make a $ 215 m electricity payment yesterday , the  california power authority began seizing long - term contacts and reselling  them to recoup some of the money owed to generators . pg & e said it expects  its trading privileges at the cal . power authority to be suspended today ,  leaving them with only its generation from nuclear and hydroelectric sources .  while the ongoing wave of defaults has severely restricted pg & e ' s and socal ' s  ability to buy power , the department of water and resources will be able to  pick up some of the slack , at least in the very short - term .  the state itself may be getting into risky credit territory . the proposed  california public power authority would borrow in the neighborhood of $ 1 . 3  billion from the state general fund in advance of this year ' s expected fiscal  surplus , with the loan to be repaid by the authority from expected future  revenues . with near - bankrupt utilities and a freeze on rate hikes , it is  unclear where the revenues would come from . the amount borrowed and terms of  repayment will be no doubt examined very carefully by the bond rating  agencies .  5 . bush policies  as we reported on wednesday , the bush administration continues to demonstrate  little interest in getting involved in the california crisis .  president - elect bush surprised state leaders yesterday with his comments ,  which essentially said that excessive environmental regulation was the root  of the current supply shortage . bush and his top officials appear to be  unanimously opposed to long - term price caps .  however , there is one issue of considerable importance to the administration ,  according to a source close to a top bush economic advisor . there is  significant concern that pg & e ' s credit problems could cause gas suppliers to  stop shipments of gas through pg & e ' s pipeline . the risk would be that the  pipeline could "" go dry "" , causing significant and possibly dangerous  disruptions in california residences and businesses . to prevent this  problem , bush is working with davis on a proposal to split pg & e into separate  gas and electric companies . the gas company would be solvent , but the  electric company would go immediately into ch . 11 following significant  defaults ."
0,I think it's all still in my car
1, / / www . easy - instant - savings . com / rem . php . . . not interested
0," meeting for friday on storage  dear mark ,  i am looking forward to presenting my competitive analysis on the storage  market on friday to you and others . ravi thurasingham will be calling you to  find out if we ( research group ) can assist your group in any other way .  please let me know if you need any information before we meet . thank you .  sincerely ,  shalesh ganjoo"
1,  destinataire non unique . le carnet d ' adresses contient plusieurs entr?es correspondant ? laurent ( laurent @ bastide ) .
1,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar"
1,"  we retain information we receive through this website , including  information you give us to open an account or purchase a product or service  from us , information you give to us in inquiries and other communications , and  records of any transactions you perform . we share this information with affiliated  and nonaffiliated parties only as necessary to process and service your transactions  with us , or as required by law . such parties may include those who provide services  to us in connection with your accounts or transactions , or who are involved  in providing you the services you request . in certain instances they might include  a purchaser or potential purchaser of an account . we also report information  to credit bureaus in appropriate cases . and we share information with government  agencies and law enforcement as necessary . "
0,hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx
0,Omg how did u know what I ate?
1,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688
0,"  dear laura ,  thanks for taking the time to talk to me about the opportunities available  in financial derivatives at enron . i appreciate your help . my resume is  attached to this email as resume . doc . i look forward to talking to you soon .  regards ,  n . kodjo adovor  the university of chicago  financial mathematics  - resume . doc"
1,XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription
0,Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.
0,"  a . produce amc code for single gbm for american option . compare greeks  against those from appropriate tree methods .  b . two gbm spread option model , to compare against 1 - d numerical integration  method . although the "" american "" bit of amc isn ' t going to be used here , it  will be interesting to think about the bucketing issue in price / payoff space  and , again , the greeks .  c . some form of mean reverting model , preferably two factor .  d . hjm for pure financial option valuation .  if you get somewhere on a - d , and amc behaves sensibly on pure financial  models , then i ' ll be very keen to roll it out for real option valuations .  vince / stinson - since i ' m expecting the worst from it i . t . o . email support ,  would you be good enough to print this email out and hand it to sharad ?  many thanks ,  steve"
